parent_id,action,child_id
92,3,2798
93,4,163
93,8,275
93,7,382
93,6,470
93,1,581
93,9,691
93,10,802
93,21,913
93,18,1023
93,20,1133
93,11,1242
94,12,138
94,2,250
94,13,378
94,16,489
94,3,600
95,17,267
95,8,509
95,6,752
95,13,994
95,12,1236
95,16,1480
95,14,1764
95,9,2006
95,2,2247
95,3,2489
95,15,2709
96,4,231
96,18,342
96,1,452
97,13,289
97,16,507
97,6,749
97,17,992
97,2,1234
97,15,1476
97,8,1718
97,12,1960
97,9,2202
97,14,2466
97,3,2708
98,12,384
98,3,689
98,13,863
98,16,1084
98,2,1324
99,22,360
99,13,512
99,19,795
99,16,1037
99,18,1235
99,1,1503
99,5,1790
99,3,2032
99,2,2297
99,4,2539
99,12,2781
100,4,271
100,19,514
100,22,757
100,12,1000
100,16,1241
100,5,1484
100,13,1726
100,2,1967
100,3,2208
100,18,2450
100,1,2692
101,3,192
101,16,326
101,2,414
101,12,502
101,13,629
102,12,278
102,3,544
102,17,766
102,9,1026
102,8,1289
102,6,1531
102,15,1774
102,16,2016
102,2,2258
102,13,2500
102,14,2764
103,1,366
103,18,565
103,4,830
104,8,367
104,6,568
104,9,765
105,4,194
105,18,303
105,1,413
106,16,525
106,12,855
106,13,1251
106,3,1516
106,2,1845
107,1,344
107,4,585
107,18,850
108,6,374
108,8,637
108,9,836
109,4,373
109,18,572
109,1,835
110,18,328
110,1,526
110,4,724
111,1,354
111,5,596
111,2,859
111,12,1101
111,3,1387
111,22,1629
111,19,1761
111,13,2003
111,16,2245
111,4,2487
111,18,2729
112,12,356
112,2,644
112,3,868
112,13,1109
112,16,1329
113,18,333
113,1,664
113,4,884
114,12,341
114,13,540
114,2,781
114,3,1063
114,16,1328
115,8,226
115,6,334
115,9,445
116,11,397
116,9,639
116,4,882
116,21,1124
116,1,1388
116,6,1630
116,18,1894
116,20,2114
116,10,2356
116,7,2598
116,8,2752
117,6,230
117,9,314
117,8,448
118,6,381
118,16,665
118,9,753
118,3,996
118,2,1238
118,14,1477
118,13,1719
118,8,1961
118,12,2204
118,17,2446
118,15,2688
119,12,338
119,3,670
119,16,977
119,13,1217
119,2,1457
120,3,186
120,12,298
120,13,408
120,2,474
120,16,605
121,3,293
121,2,625
121,16,929
121,12,1173
121,13,1434
122,16,296
122,13,575
122,3,839
122,2,1147
122,12,1392
123,7,389
123,10,610
123,4,831
123,21,1113
123,6,1267
123,11,1509
123,9,1752
123,20,1994
123,1,2214
123,8,2456
123,18,2698
124,7,214
124,9,282
124,18,436
124,11,545
124,20,587
124,6,695
124,4,805
124,1,915
124,21,1025
124,8,1136
124,10,1246
125,12,410
125,2,609
125,3,807
125,16,1006
125,13,1206
126,9,501
126,8,985
126,6,1182
127,2,216
127,3,325
127,13,434
127,12,543
127,16,633
128,1,393
128,18,635
128,4,833
129,18,475
129,1,718
129,4,960
130,6,350
130,8,548
130,9,746
131,2,417
131,16,615
131,12,813
131,3,1012
131,13,1210
132,3,418
132,2,616
132,12,814
132,16,1011
132,13,1209
133,6,398
133,9,640
133,8,881
134,8,379
134,21,601
134,4,823
134,11,1043
134,10,1285
134,18,1550
134,6,1814
134,20,2055
134,9,2274
134,1,2537
134,7,2779
135,16,355
135,13,576
135,12,840
135,3,1104
135,2,1393
136,22,407
136,13,606
136,19,825
136,1,1108
136,16,1350
136,3,1570
136,18,1835
136,5,2056
136,12,2298
136,4,2518
136,2,2804
137,18,309
137,1,573
137,4,816
138,8,1044
138,6,1595
138,9,2255
139,2,403
139,16,533
139,13,797
139,3,1018
