prime,word_index,kernel_length,prefix_length,precursor_projlen,precursor_identity_defect,power,power_projlen,power_identity_defect,kernel_word_digest,precursor_word_digest,sources,precursor_factor_ids,kernel_factor_ids
3,1389,52,1,4,7,3,1,0,252dad9ec35ac69f6f982349d331b160c41c00f7,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 21 10 13 4 13 11 22 13 7 10 13 4 2 16 13 7 7 11 13 10 13 4 13 7 11 19 4 2 13 20 13 7 10 13 8 13 20 13 21 21 10 13 4 16 13 11 13 10 13 8 2
3,1392,52,25,7,16,3,1,0,371d79684a332772cf9983912db9d38a906b3efa,e5b047f1f9796ff35984e4c06cf883ea072786b1,burau-experiments/src/kernel_db.json,21 20 16 12 8 13 11 13 20 13 6 8 12 8 13 21 20 13 10 13 6 8 13 20 15,21 20 16 12 8 13 11 13 20 13 6 8 12 8 13 21 20 13 10 13 6 8 13 20 15 7 8 16 13 7 20 13 10 13 8 13 21 20 13 7 10 16 13 8 13 11 13 10 2 13 4 16
3,1395,52,26,5,11,3,1,0,07f9d9ecd5e29bb76fa901a604701cb1051a07f5,df2094f7540a48c3a41703f87a3b23478ede0f68,burau-experiments/src/kernel_db.json,22 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2,22 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2 13 7 4 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13
3,1395,52,33,10,29,3,1,0,07f9d9ecd5e29bb76fa901a604701cb1051a07f5,cf74aa1ac1d7788ddee7da4f7d9729d87a07127a,burau-experiments/src/kernel_db.json,22 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2 13 7 4 13 11 13 10,22 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2 13 7 4 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13
3,1395,52,49,7,18,3,1,0,07f9d9ecd5e29bb76fa901a604701cb1051a07f5,08154b46a782495f83de930bbd81ae15642c2f64,burau-experiments/src/kernel_db.json,22 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2 13 7 4 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4,22 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2 13 7 4 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13
3,1397,52,8,16,41,3,1,0,7b19e6900d7e7829ddfee4f37429e3531eafdb0d,2c187c28bd9e55ab7679fcf996c383198f8b4c3c,burau-experiments/src/kernel_db.json,21 11 22 13 10 13 8 13,21 11 22 13 10 13 8 13 7 21 20 13 10 13 8 16 16 16 13 11 13 10 13 6 6 8 13 21 7 6 8 13 20 13 10 13 8 13 7 20 17 13 7 10 13 4 13 11 13 10 3 1
3,1400,52,25,7,19,3,1,0,4042326413e17a3bc125a48f6d2bf831f1a254d8,fdd45aab82390f10e4189bc237ee818d08279acb,burau-experiments/src/kernel_db.json,7 7 7 10 13 8 13 20 17 22 13 10 2 2 13 1 4 13 20 13 10 16 2 13 4,7 7 7 10 13 8 13 20 17 22 13 10 2 2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 10 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 3 1
3,1403,52,1,4,6,3,1,0,41b8530db76129ab9c3d1e7730f700a81af8f625,6a5bf6e68f2f29a76063631d3948239674925d43,burau-experiments/src/kernel_db.json,20,20 13 7 10 16 13 8 13 11 13 10 13 10 2 13 8 16 13 11 13 7 10 13 4 2 13 7 7 10 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 12 6
3,1404,52,3,7,18,3,1,0,799a83ef7a41baea05e3b15bdb6b016da35cec8a,c8a865e4997be71fbf4bda5cf9242764939b9ac6,burau-experiments/src/kernel_db.json,10 13 4,10 13 4 13 20 13 11 13 4 3 4 13 21 21 20 13 11 16 3 4 13 11 22 13 10 16 2 16 13 7 10 13 4 13 11 13 10 13 1 1 1 4 13 11 13 10 13 4 13 7 11 22
3,1405,52,2,5,9,3,1,0,a9b353a9bce2f44193dd0d0937735d05bd9ea9af,a048967fe1d940697e5e486dd26a401b88c5aca0,burau-experiments/src/kernel_db.json,13 6,13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 2 13 7 10 13 4 13 11 13 10 13 1 1 1 4 13 11 13 10 13 4 13 7 11 22
3,1407,52,1,4,6,3,1,0,04a8ca5aa8054f33c3db31e55755097d92d07af1,6a5bf6e68f2f29a76063631d3948239674925d43,burau-experiments/src/kernel_db.json,20,20 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2 13 4 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 10 16 13 4
3,1408,52,1,4,7,3,1,0,bc3ef86a3c75bfc6fffa156b0e5c8340c2c81a17,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 21 10 13 4 13 11 22 13 7 10 13 4 2 16 13 7 7 11 13 10 13 4 13 7 11 19 4 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 16 13 8
3,1412,52,1,4,7,3,1,0,31e452e0ae2022979b12f32be79002ba970485c2,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 21 10 13 4 13 11 22 13 7 10 13 4 2 16 13 7 7 11 13 10 13 4 13 7 11 19 4 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 10 16 13 4
3,1415,52,27,4,6,3,1,0,bcbb02a2de6827cb13ffdbabb1607298a7a60368,91efb01c9ecf05b59e9487d30934f16ec7c2c8ec,burau-experiments/src/kernel_db.json,2 13 10 13 20 13 10 13 4 16 13 7 11 13 7 7 10 2 13 4 13 7 11 13 10 16 13,2 13 10 13 20 13 10 13 4 16 13 7 11 13 7 7 10 2 13 4 13 7 11 13 10 16 13 8 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 13 6 8
3,1416,52,27,4,6,3,1,0,3fec2392da0833e233627e40f56f32457d21dea7,91efb01c9ecf05b59e9487d30934f16ec7c2c8ec,burau-experiments/src/kernel_db.json,2 13 10 13 20 13 10 13 4 16 13 7 11 13 7 7 10 2 13 4 13 7 11 13 10 16 13,2 13 10 13 20 13 10 13 4 16 13 7 11 13 7 7 10 2 13 4 13 7 11 13 10 16 13 8 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 13 1 4
3,1417,52,3,7,18,3,1,0,9c55041db8949ff8a9396a58dc9fae9f19eff66a,c8a865e4997be71fbf4bda5cf9242764939b9ac6,burau-experiments/src/kernel_db.json,10 13 4,10 13 4 13 20 13 11 13 4 3 4 13 21 21 20 13 11 16 3 4 13 11 22 13 10 16 2 16 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 13 1 4
3,1419,52,27,4,6,3,1,0,f405b25994733141bd46c75dc03a5ba1c9c2672c,de1ce3abd620b2d99afa5816fe7ed34623ee45c4,burau-experiments/src/kernel_db.json,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 4 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 13 6 8
3,1421,52,3,7,18,3,1,0,6afa5694610793195157767b657cedc8ba8b069b,c8a865e4997be71fbf4bda5cf9242764939b9ac6,burau-experiments/src/kernel_db.json,10 13 4,10 13 4 13 20 13 11 13 4 3 4 13 21 21 20 13 11 16 3 4 13 11 22 13 10 16 2 16 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 13 6 8
3,1423,52,27,4,6,3,1,0,d72cd615da29390a4d17ebc75e47aa22c1877650,d175e573f85bb69a7e52b3c4e2c081b3427474f1,burau-experiments/src/kernel_db.json,2 2 13 11 22 17 13 10 13 4 13 21 20 13 7 21 21 10 13 8 13 20 15 21 7 4 13,2 2 13 11 22 17 13 10 13 4 13 21 20 13 7 21 21 10 13 8 13 20 15 21 7 4 13 4 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 13 6 8
3,1424,52,27,4,6,3,1,0,cc66cc48024e322547dab7f5ea0fb0f2424eac72,43d87aac97552b55cc78c52484be37ca044fb8b3,burau-experiments/src/kernel_db.json,16 2 2 13 11 13 11 16 3 1 4 13 20 13 21 21 10 13 6 6 8 13 11 13 10 2 13,16 2 2 13 11 13 11 16 3 1 4 13 20 13 21 21 10 13 6 6 8 13 11 13 10 2 13 8 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 13 6 8
3,1425,52,27,4,6,3,1,0,6bcfe4cdadbff274b77d587512829e00536bf853,d175e573f85bb69a7e52b3c4e2c081b3427474f1,burau-experiments/src/kernel_db.json,2 2 13 11 22 17 13 10 13 4 13 21 20 13 7 21 21 10 13 8 13 20 15 21 7 4 13,2 2 13 11 22 17 13 10 13 4 13 21 20 13 7 21 21 10 13 8 13 20 15 21 7 4 13 4 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 13 1 4
3,1428,52,1,4,7,3,1,0,5659e4b0fa29b08c1fe1f9cb3beb8fd8fa016895,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 21 10 13 4 13 11 22 13 7 10 13 4 2 16 13 7 7 11 13 10 13 4 13 7 11 19 4 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 7 11
3,1428,52,51,4,6,3,1,0,5659e4b0fa29b08c1fe1f9cb3beb8fd8fa016895,d2d3e7a761ddd72430e9822191d0f37948987d05,burau-experiments/src/kernel_db.json,15 21 10 13 4 13 11 22 13 7 10 13 4 2 16 13 7 7 11 13 10 13 4 13 7 11 19 4 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 7,15 21 10 13 4 13 11 22 13 7 10 13 4 2 16 13 7 7 11 13 10 13 4 13 7 11 19 4 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 7 11
3,1429,52,25,7,16,3,1,0,1b4dc6555911cef72f9a22d1bd4edf3ccac0e1b4,e5b047f1f9796ff35984e4c06cf883ea072786b1,burau-experiments/src/kernel_db.json,21 20 16 12 8 13 11 13 20 13 6 8 12 8 13 21 20 13 10 13 6 8 13 20 15,21 20 16 12 8 13 11 13 20 13 6 8 12 8 13 21 20 13 10 13 6 8 13 20 15 7 8 16 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 20
3,1429,52,51,4,7,3,1,0,1b4dc6555911cef72f9a22d1bd4edf3ccac0e1b4,c692ffde363048d9b4986174602b352420903a98,burau-experiments/src/kernel_db.json,21 20 16 12 8 13 11 13 20 13 6 8 12 8 13 21 20 13 10 13 6 8 13 20 15 7 8 16 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7,21 20 16 12 8 13 11 13 20 13 6 8 12 8 13 21 20 13 10 13 6 8 13 20 15 7 8 16 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 20
3,1430,52,1,4,6,3,1,0,88c91621b00d0a18105db0cc957445d92c086ed1,6a5bf6e68f2f29a76063631d3948239674925d43,burau-experiments/src/kernel_db.json,20,20 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2 13 4 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 20
3,1430,52,51,4,7,3,1,0,88c91621b00d0a18105db0cc957445d92c086ed1,a0e15d72a2844053914ce018554f8458203a8251,burau-experiments/src/kernel_db.json,20 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2 13 4 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7,20 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2 13 4 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 20
3,1431,52,1,4,7,3,1,0,777312d4db4ef41ead90aba0434ca8b52b1e5ce8,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 21 10 13 4 13 11 22 13 7 10 13 4 2 16 13 7 7 11 13 10 13 4 13 7 11 19 4 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 20
3,1431,52,51,4,7,3,1,0,777312d4db4ef41ead90aba0434ca8b52b1e5ce8,41df768c674b8ac397b3d6853de9e268f2c86ce0,burau-experiments/src/kernel_db.json,15 21 10 13 4 13 11 22 13 7 10 13 4 2 16 13 7 7 11 13 10 13 4 13 7 11 19 4 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7,15 21 10 13 4 13 11 22 13 7 10 13 4 2 16 13 7 7 11 13 10 13 4 13 7 11 19 4 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 20
3,1432,52,51,4,7,3,1,0,0a27212d3df0c4fb24bc4568258c45308fede383,ea8beb32673bee1c8477c16cd85dab39470c8392,burau-experiments/src/kernel_db.json,2 2 13 21 11 13 10 16 13 4 13 7 20 13 21 21 10 2 13 4 13 7 11 13 10 16 13 8 13 7 10 16 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21,2 2 13 21 11 13 10 16 13 4 13 7 20 13 21 21 10 2 13 4 13 7 11 13 10 16 13 8 13 7 10 16 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20
3,1434,53,26,5,11,3,1,0,f61f2684ddcd8aaf76914b1346845fb6416a1e54,df2094f7540a48c3a41703f87a3b23478ede0f68,burau-experiments/src/kernel_db.json,22 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2,22 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2 13 7 7 4 13 8 13 20 15 7 8 16 13 4 13 11 13 21 10 13 1 4 13 20 13 10 2
3,1434,53,45,14,47,3,1,0,f61f2684ddcd8aaf76914b1346845fb6416a1e54,de1f85403bed0388b0797026b62e7728a99a9f94,burau-experiments/src/kernel_db.json,22 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2 13 7 7 4 13 8 13 20 15 7 8 16 13 4 13 11 13 21 10,22 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2 13 7 7 4 13 8 13 20 15 7 8 16 13 4 13 11 13 21 10 13 1 4 13 20 13 10 2
3,1436,53,5,10,29,3,1,0,efceed052da39d21f10ba88741ff81d87674a81d,3f9fae3f5b92de1cdce6edd3de073289e6dba268,burau-experiments/src/kernel_db.json,10 13 11 13 10,10 13 11 13 10 13 8 16 13 7 20 13 7 10 2 13 4 16 13 20 13 7 10 13 8 2 13 7 21 10 13 8 13 20 15 7 8 16 13 4 13 11 13 21 10 13 1 4 13 20 13 10 16
3,1438,53,25,7,19,3,1,0,dc0a7a9745e6947b830fdb95649ddebf05731586,fdd45aab82390f10e4189bc237ee818d08279acb,burau-experiments/src/kernel_db.json,7 7 7 10 13 8 13 20 17 22 13 10 2 2 13 1 4 13 20 13 10 16 2 13 4,7 7 7 10 13 8 13 20 17 22 13 10 2 2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 21 10 13 8 13 20 15 7 8 16 13 4 13 11 13 21 10 13 1 4 13 20 13 10 16
3,1440,53,11,17,48,3,1,0,15d7fc049724a47d7cd9af9f1b1b9c0729f5bcbb,990e94cfec827efbe99eaf3d95df8bfa14202b7f,burau-experiments/src/kernel_db.json,21 10 13 1 1 4 13 20 13 10 16,21 10 13 1 1 4 13 20 13 10 16 16 16 13 4 13 11 13 21 7 10 13 4 13 11 22 13 21 21 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 16
3,1441,53,11,17,48,3,1,0,f044c016d04845aa14f9a97b9628ce3cdafebc71,990e94cfec827efbe99eaf3d95df8bfa14202b7f,burau-experiments/src/kernel_db.json,21 10 13 1 1 4 13 20 13 10 16,21 10 13 1 1 4 13 20 13 10 16 16 16 13 4 13 11 13 21 7 10 13 4 13 11 22 13 21 21 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 16
3,1444,53,1,4,6,3,1,0,73fd3cb875e54adabf2d8707149080bfdcfd5df6,6a5bf6e68f2f29a76063631d3948239674925d43,burau-experiments/src/kernel_db.json,20,20 13 7 10 16 13 8 13 11 13 10 13 10 2 13 8 16 13 11 13 7 10 13 4 2 13 7 7 21 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 16
3,1445,53,1,4,6,3,1,0,78d3cc51eb71921032d9ce725c0032573232001c,6a5bf6e68f2f29a76063631d3948239674925d43,burau-experiments/src/kernel_db.json,20,20 13 7 10 16 13 8 13 11 13 10 13 10 2 13 8 16 13 11 13 7 10 13 4 2 13 7 7 21 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 16
3,1450,53,1,4,6,3,1,0,875d71779af8f8eec7212cc833c25e6d4b3deb63,6a5bf6e68f2f29a76063631d3948239674925d43,burau-experiments/src/kernel_db.json,20,20 13 21 10 13 4 13 11 22 17 13 10 2 2 13 8 13 20 17 19 7 4 13 4 13 21 21 7 21 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 16
3,1451,53,1,4,6,3,1,0,0aa7c6c8316c4fb2fbacaf7100f8923c01de7699,6a5bf6e68f2f29a76063631d3948239674925d43,burau-experiments/src/kernel_db.json,20,20 13 21 10 13 4 13 11 22 17 13 10 2 2 13 8 13 20 17 19 7 4 13 4 13 21 21 7 21 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 16
3,1454,53,8,16,41,3,1,0,36e2324244d2601ec3dd16873482232f1f9a4a16,2c187c28bd9e55ab7679fcf996c383198f8b4c3c,burau-experiments/src/kernel_db.json,21 11 22 13 10 13 8 13,21 11 22 13 10 13 8 13 7 21 20 13 10 13 8 16 16 16 13 11 13 10 13 6 6 8 13 21 21 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 16
3,1455,53,8,16,41,3,1,0,5ebdb4619dbcacb99864a0cd3573d1042609a418,2c187c28bd9e55ab7679fcf996c383198f8b4c3c,burau-experiments/src/kernel_db.json,21 11 22 13 10 13 8 13,21 11 22 13 10 13 8 13 7 21 20 13 10 13 8 16 16 16 13 11 13 10 13 6 6 8 13 21 21 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 16
3,1456,53,26,5,11,3,1,0,5c9696e2fa509efd3a46d5cd0f454cb50a3505aa,df2094f7540a48c3a41703f87a3b23478ede0f68,burau-experiments/src/kernel_db.json,22 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2,22 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2 13 7 7 4 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 2
3,1456,53,37,15,45,3,1,0,5c9696e2fa509efd3a46d5cd0f454cb50a3505aa,50d5fdae79e47ab333fc27a99cc6077744502163,burau-experiments/src/kernel_db.json,22 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2 13 7 7 4 13 4 13 11 22 13 10,22 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2 13 7 7 4 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 2
3,1457,53,26,5,11,3,1,0,0fef1e530cb396402bdce9aa6a69a9947d8ca7d5,df2094f7540a48c3a41703f87a3b23478ede0f68,burau-experiments/src/kernel_db.json,22 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2,22 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2 13 7 7 4 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 2
3,1457,53,37,15,45,3,1,0,0fef1e530cb396402bdce9aa6a69a9947d8ca7d5,ba79e041b66332ef1e452c04dd04e5c56e9ccde9,burau-experiments/src/kernel_db.json,22 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2 13 7 7 4 13 8 13 20 17 13 10,22 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2 13 7 7 4 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 2
3,1458,53,26,5,11,3,1,0,01c4f99a5b078f5dae7a433ad66873bf3461f773,df2094f7540a48c3a41703f87a3b23478ede0f68,burau-experiments/src/kernel_db.json,22 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2,22 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2 13 7 7 4 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 21 10
3,1459,53,1,4,6,3,1,0,30caacd88f5bff553c754a3c982795362fcf2b3c,6a5bf6e68f2f29a76063631d3948239674925d43,burau-experiments/src/kernel_db.json,20,20 13 21 10 13 4 13 11 22 17 13 10 2 2 13 8 13 20 17 19 7 4 13 4 13 21 21 7 21 10 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11 13 10
3,1462,53,1,4,6,3,1,0,35b5f49c3dbf3b65fe1a4b9cdc48ed9b334aa364,3ad009a144b1e8e065a75ca775c76b2fc2e5ff76,burau-experiments/src/kernel_db.json,11,11 22 13 10 13 8 13 7 21 20 13 10 13 8 16 16 16 13 11 13 10 13 6 6 8 13 21 21 21 10 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11 13 10
3,1463,53,8,16,41,3,1,0,1f9451f1ef1ac0eea81e32aca9a425a056c588d5,2c187c28bd9e55ab7679fcf996c383198f8b4c3c,burau-experiments/src/kernel_db.json,21 11 22 13 10 13 8 13,21 11 22 13 10 13 8 13 7 21 20 13 10 13 8 16 16 16 13 11 13 10 13 6 6 8 13 21 21 10 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11 13 10
3,1469,53,8,16,41,3,1,0,709ac9749bffe62e43df753f9fcd81b798f99364,2c187c28bd9e55ab7679fcf996c383198f8b4c3c,burau-experiments/src/kernel_db.json,21 11 22 13 10 13 8 13,21 11 22 13 10 13 8 13 7 21 20 13 10 13 8 16 16 16 13 11 13 10 13 6 6 8 13 21 21 10 16 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20 13 10
3,1470,53,5,10,28,3,1,0,7b67f2ce633b3cd19ad2fc9a057349d9fcf37374,5af95896208da66e46421a5d71d89a66358123a2,burau-experiments/src/kernel_db.json,10 13 20 13 10,10 13 20 13 10 13 4 16 13 7 11 13 7 10 2 13 8 16 13 11 13 7 10 13 4 2 13 7 21 10 16 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20 13 10
3,1471,53,1,4,6,3,1,0,d1d06292fc6fd576e6cd51924b4e8652b18d4fe5,6a5bf6e68f2f29a76063631d3948239674925d43,burau-experiments/src/kernel_db.json,20,20 13 21 10 13 4 13 11 22 17 13 10 2 2 13 8 13 20 17 19 7 4 13 4 13 21 21 7 10 2 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 16
3,1471,53,48,11,25,3,1,0,d1d06292fc6fd576e6cd51924b4e8652b18d4fe5,2300b692012ccbc3cfc779a001ee9a750213ee81,burau-experiments/src/kernel_db.json,20 13 21 10 13 4 13 11 22 17 13 10 2 2 13 8 13 20 17 19 7 4 13 4 13 21 21 7 10 2 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13,20 13 21 10 13 4 13 11 22 17 13 10 2 2 13 8 13 20 17 19 7 4 13 4 13 21 21 7 10 2 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 16
3,1472,53,25,7,19,3,1,0,0138dea13a3fd618c3b6119187ff89c505ad4037,fdd45aab82390f10e4189bc237ee818d08279acb,burau-experiments/src/kernel_db.json,7 7 7 10 13 8 13 20 17 22 13 10 2 2 13 1 4 13 20 13 10 16 2 13 4,7 7 7 10 13 8 13 20 17 22 13 10 2 2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 10 2 13 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 16
3,1472,53,48,11,26,3,1,0,0138dea13a3fd618c3b6119187ff89c505ad4037,db87ac814295aab749592f306f0025040159a30b,burau-experiments/src/kernel_db.json,7 7 7 10 13 8 13 20 17 22 13 10 2 2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 10 2 13 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13,7 7 7 10 13 8 13 20 17 22 13 10 2 2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 10 2 13 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 16
3,1473,53,48,11,26,3,1,0,4b5779e69d7dcd72df27d2f6dc7669617b71fc1d,b38ad01ab6d40107fbb0066ae694d22be3c080e7,burau-experiments/src/kernel_db.json,7 10 2 13 4 13 7 11 13 10 16 13 8 2 13 7 11 13 7 10 16 13 4 13 20 13 10 13 10 2 13 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13,7 10 2 13 4 13 7 11 13 10 16 13 8 2 13 7 11 13 7 10 16 13 4 13 20 13 10 13 10 2 13 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 16
3,1474,53,48,11,25,3,1,0,5623925fd0964469beca630c9c3dec45f50d187c,2b6190c5e2b174d09d77343dbffdc566e1c39b74,burau-experiments/src/kernel_db.json,7 7 10 2 13 4 13 7 11 13 10 16 13 8 2 13 10 13 11 13 10 13 8 16 13 7 20 13 10 2 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13,7 7 10 2 13 4 13 7 11 13 10 16 13 8 2 13 10 13 11 13 10 13 8 16 13 7 20 13 10 2 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 16
3,1475,53,5,10,29,3,1,0,e4607a9c93b3f74260473f3d171c416b6e92794a,3f9fae3f5b92de1cdce6edd3de073289e6dba268,burau-experiments/src/kernel_db.json,10 13 11 13 10,10 13 11 13 10 13 8 16 13 7 20 13 7 10 2 13 4 16 13 20 13 7 10 13 8 2 13 7 10 13 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 2 16
